system,split,beam_size,normalization,weight_token_logprob_avg,weight_summac_style_score,weight_factcc_style_score,weight_entity_support_score,rouge1,rouge2,rougeL,rougeLsum,summac_style_score,factcc_style_score,entity_support_score,factuality_composite,summary_len_tokens
custom_0257,val_tune,8,zscore,0.5,0.0,0.25,0.5,0.464039,0.230816,0.372854,0.372854,0.214614,0.380221,0.665993,0.420276,23.90625
custom_0514,val_tune,8,zscore,1.0,0.0,0.5,1.0,0.464039,0.230816,0.372854,0.372854,0.214614,0.380221,0.665993,0.420276,23.90625
custom_0507,val_tune,8,zscore,1.0,0.0,0.25,0.5,0.460254,0.228218,0.373774,0.373774,0.216794,0.380078,0.663803,0.420225,24.125
custom_0506,val_tune,8,zscore,1.0,0.0,0.25,0.25,0.458237,0.226641,0.37203,0.37203,0.218895,0.386098,0.655547,0.42018,23.984375
custom_0380,val_tune,8,zscore,0.75,0.0,0.25,0.0,0.453496,0.222326,0.368227,0.368227,0.21674,0.398009,0.645009,0.419919,23.96875
custom_0529,val_tune,16,zscore,1.0,0.25,0.0,1.0,0.471437,0.24091,0.384044,0.384044,0.270847,0.297677,0.690323,0.419615,23.46875
custom_0404,val_tune,16,zscore,0.75,0.25,0.0,1.0,0.468944,0.23792,0.380507,0.380507,0.264855,0.300545,0.693053,0.419484,23.421875
custom_0255,val_tune,8,zscore,0.5,0.0,0.25,0.0,0.452233,0.220775,0.368503,0.368503,0.211486,0.4003,0.646364,0.419384,23.90625
custom_0510,val_tune,8,zscore,1.0,0.0,0.5,0.0,0.452233,0.220775,0.368503,0.368503,0.211486,0.4003,0.646364,0.419384,23.90625
custom_0555,val_tune,8,zscore,1.0,0.5,0.25,0.0,0.467159,0.234666,0.382585,0.382585,0.257842,0.349036,0.649283,0.41872,23.9375
custom_0259,val_tune,8,zscore,0.5,0.0,0.25,1.0,0.46312,0.230172,0.376374,0.376374,0.213412,0.37115,0.669712,0.418091,24.03125
custom_0383,val_tune,8,zscore,0.75,0.0,0.25,0.75,0.465713,0.232141,0.374714,0.374714,0.217016,0.368355,0.668128,0.417833,24.0
custom_0508,val_tune,8,zscore,1.0,0.0,0.25,0.75,0.465713,0.232141,0.374714,0.374714,0.217016,0.368355,0.668128,0.417833,24.0
custom_0258,val_tune,8,zscore,0.5,0.0,0.25,0.75,0.46602,0.231966,0.375082,0.375082,0.214521,0.369363,0.668638,0.417507,24.015625
custom_0505,val_tune,8,zscore,1.0,0.0,0.25,0.0,0.458267,0.226682,0.372106,0.372106,0.218519,0.386203,0.647655,0.417459,24.015625
custom_0051,val_tune,8,zscore,0.0,0.5,0.0,0.25,0.46751,0.239485,0.383886,0.383886,0.282924,0.300918,0.668193,0.417345,23.984375
custom_0077,val_tune,8,zscore,0.0,0.75,0.0,0.5,0.46751,0.239485,0.383886,0.383886,0.282924,0.300918,0.668193,0.417345,23.984375
custom_0102,val_tune,8,zscore,0.0,1.0,0.0,0.5,0.46751,0.239485,0.383886,0.383886,0.282924,0.300918,0.668193,0.417345,23.984375
custom_0403,val_tune,16,zscore,0.75,0.25,0.0,0.75,0.470593,0.240017,0.3832,0.3832,0.271534,0.284649,0.690323,0.415502,23.46875
custom_0103,val_tune,8,zscore,0.0,1.0,0.0,0.75,0.467746,0.240011,0.384122,0.384122,0.282632,0.294394,0.668514,0.41518,23.828125
custom_0384,val_tune,8,zscore,0.75,0.0,0.25,1.0,0.465669,0.233231,0.375365,0.375365,0.217095,0.357119,0.669668,0.414627,23.890625
custom_0509,val_tune,8,zscore,1.0,0.0,0.25,1.0,0.466047,0.233013,0.37583,0.37583,0.217072,0.357132,0.669501,0.414568,23.9375
custom_0202,val_tune,8,zscore,0.25,0.75,0.0,0.5,0.469109,0.241175,0.385092,0.385092,0.279082,0.292157,0.668532,0.413257,23.96875
custom_0154,val_tune,8,zscore,0.25,0.25,0.0,1.0,0.472833,0.239738,0.386904,0.386904,0.26273,0.304234,0.672207,0.413057,24.1875
custom_0402,val_tune,16,zscore,0.75,0.25,0.0,0.5,0.466137,0.237756,0.38018,0.38018,0.27515,0.274647,0.689013,0.412937,23.53125
custom_0203,val_tune,8,zscore,0.25,0.75,0.0,0.75,0.46832,0.241175,0.38435,0.38435,0.279082,0.289793,0.668871,0.412582,23.984375
custom_0227,val_tune,8,zscore,0.25,1.0,0.0,0.5,0.468587,0.241248,0.383874,0.383874,0.283336,0.289099,0.663356,0.41193,24.109375
custom_0001,val_tune,16,zscore,0.0,0.0,0.0,0.25,0.46588,0.236,0.380187,0.380187,0.214559,0.315227,0.705334,0.411707,23.53125
custom_0002,val_tune,16,zscore,0.0,0.0,0.0,0.5,0.46588,0.236,0.380187,0.380187,0.214559,0.315227,0.705334,0.411707,23.53125
custom_0003,val_tune,16,zscore,0.0,0.0,0.0,0.75,0.46588,0.236,0.380187,0.380187,0.214559,0.315227,0.705334,0.411707,23.53125
custom_0004,val_tune,16,zscore,0.0,0.0,0.0,1.0,0.46588,0.236,0.380187,0.380187,0.214559,0.315227,0.705334,0.411707,23.53125
custom_0178,val_tune,8,zscore,0.25,0.5,0.0,0.75,0.471891,0.240738,0.387004,0.387004,0.276324,0.289793,0.668932,0.411683,23.921875
custom_0226,val_tune,8,zscore,0.25,1.0,0.0,0.25,0.47104,0.242361,0.383282,0.383282,0.283336,0.288934,0.662415,0.411562,24.09375
custom_0153,val_tune,8,zscore,0.25,0.25,0.0,0.75,0.472239,0.237702,0.386376,0.386376,0.27088,0.293228,0.669934,0.411347,24.015625
custom_0229,val_tune,8,zscore,0.25,1.0,0.0,1.0,0.470322,0.242972,0.387956,0.387956,0.279337,0.284637,0.669957,0.411311,24.078125
custom_0204,val_tune,8,zscore,0.25,0.75,0.0,1.0,0.46906,0.241649,0.386705,0.386705,0.278907,0.28445,0.669759,0.411039,24.078125
custom_0179,val_tune,8,zscore,0.25,0.5,0.0,1.0,0.471249,0.241734,0.388141,0.388141,0.277345,0.28445,0.669958,0.410585,24.0625
custom_0076,val_tune,8,zscore,0.0,0.75,0.0,0.25,0.467807,0.240032,0.384183,0.384183,0.28544,0.281542,0.664004,0.410329,24.03125
custom_0101,val_tune,8,zscore,0.0,1.0,0.0,0.25,0.467906,0.240589,0.384168,0.384168,0.285571,0.281448,0.663614,0.410211,23.96875
custom_0026,val_tune,8,zscore,0.0,0.25,0.0,0.25,0.466829,0.241458,0.385369,0.385369,0.28071,0.276685,0.670343,0.409246,23.65625
custom_0052,val_tune,8,zscore,0.0,0.5,0.0,0.5,0.466829,0.241458,0.385369,0.385369,0.28071,0.276685,0.670343,0.409246,23.65625
custom_0078,val_tune,8,zscore,0.0,0.75,0.0,0.75,0.466829,0.241458,0.385369,0.385369,0.28071,0.276685,0.670343,0.409246,23.65625
custom_0104,val_tune,8,zscore,0.0,1.0,0.0,1.0,0.466829,0.241458,0.385369,0.385369,0.28071,0.276685,0.670343,0.409246,23.65625
custom_0027,val_tune,8,zscore,0.0,0.25,0.0,0.5,0.469194,0.24322,0.387734,0.387734,0.280445,0.276685,0.670517,0.409216,23.703125
custom_0053,val_tune,8,zscore,0.0,0.5,0.0,0.75,0.469194,0.24322,0.387734,0.387734,0.280445,0.276685,0.670517,0.409216,23.703125
custom_0054,val_tune,8,zscore,0.0,0.5,0.0,1.0,0.469194,0.24322,0.387734,0.387734,0.280445,0.276685,0.670517,0.409216,23.703125
custom_0079,val_tune,8,zscore,0.0,0.75,0.0,1.0,0.469194,0.24322,0.387734,0.387734,0.280445,0.276685,0.670517,0.409216,23.703125
custom_0400,val_tune,16,zscore,0.75,0.25,0.0,0.0,0.455152,0.231276,0.3752,0.3752,0.279081,0.298863,0.648278,0.40874,23.265625
custom_0329,val_tune,8,zscore,0.5,0.75,0.0,1.0,0.470928,0.23844,0.387418,0.387418,0.273906,0.284396,0.667835,0.408712,24.09375
custom_0353,val_tune,8,zscore,0.5,1.0,0.0,0.75,0.471341,0.241306,0.38542,0.38542,0.274788,0.284228,0.666785,0.4086,24.015625
custom_0327,val_tune,8,zscore,0.5,0.75,0.0,0.5,0.471902,0.241173,0.386041,0.386041,0.274788,0.284241,0.666694,0.408574,24.03125
custom_0429,val_tune,8,zscore,0.75,0.5,0.0,1.0,0.471559,0.238406,0.383136,0.383136,0.258795,0.29954,0.667243,0.408526,23.90625
custom_0328,val_tune,8,zscore,0.5,0.75,0.0,0.75,0.470985,0.239796,0.385064,0.385064,0.274359,0.284218,0.666842,0.408473,24.03125
custom_0478,val_tune,8,zscore,0.75,1.0,0.0,0.75,0.471546,0.239662,0.385685,0.385685,0.274359,0.284231,0.666751,0.408447,24.046875
custom_0228,val_tune,8,zscore,0.25,1.0,0.0,0.75,0.469583,0.242498,0.385601,0.385601,0.279471,0.276725,0.668958,0.408385,23.984375
custom_0479,val_tune,8,zscore,0.75,1.0,0.0,1.0,0.47282,0.239687,0.386205,0.386205,0.273906,0.284218,0.666984,0.40837,24.0625
custom_0028,val_tune,8,zscore,0.0,0.25,0.0,0.75,0.467372,0.237581,0.382536,0.382536,0.270034,0.280405,0.673571,0.408003,23.96875
custom_0029,val_tune,8,zscore,0.0,0.25,0.0,1.0,0.467372,0.237581,0.382536,0.382536,0.269484,0.280464,0.673707,0.407885,23.96875
custom_0152,val_tune,8,zscore,0.25,0.25,0.0,0.5,0.467981,0.233984,0.383575,0.383575,0.267813,0.287815,0.66778,0.407803,24.0
custom_0304,val_tune,8,zscore,0.5,0.5,0.0,1.0,0.467981,0.233984,0.383575,0.383575,0.267813,0.287815,0.66778,0.407803,24.0
custom_0303,val_tune,8,zscore,0.5,0.5,0.0,0.75,0.470567,0.236685,0.383751,0.383751,0.268981,0.28761,0.666578,0.407723,23.96875
custom_0454,val_tune,8,zscore,0.75,0.75,0.0,1.0,0.470567,0.236685,0.383751,0.383751,0.268981,0.28761,0.666578,0.407723,23.96875
custom_0151,val_tune,8,zscore,0.25,0.25,0.0,0.25,0.471128,0.236551,0.384372,0.384372,0.268981,0.287622,0.666487,0.407697,23.984375
custom_0302,val_tune,8,zscore,0.5,0.5,0.0,0.5,0.471128,0.236551,0.384372,0.384372,0.268981,0.287622,0.666487,0.407697,23.984375
custom_0453,val_tune,8,zscore,0.75,0.75,0.0,0.75,0.471128,0.236551,0.384372,0.384372,0.268981,0.287622,0.666487,0.407697,23.984375
custom_0604,val_tune,8,zscore,1.0,1.0,0.0,1.0,0.471128,0.236551,0.384372,0.384372,0.268981,0.287622,0.666487,0.407697,23.984375
custom_0277,val_tune,8,zscore,0.5,0.25,0.0,0.5,0.470651,0.237631,0.383631,0.383631,0.256157,0.299559,0.667068,0.407594,23.96875
custom_0554,val_tune,8,zscore,1.0,0.5,0.0,1.0,0.470651,0.237631,0.383631,0.383631,0.256157,0.299559,0.667068,0.407594,23.96875
custom_0278,val_tune,8,zscore,0.5,0.25,0.0,0.75,0.470972,0.238474,0.383232,0.383232,0.256136,0.298986,0.667467,0.40753,23.890625
custom_0177,val_tune,8,zscore,0.25,0.5,0.0,0.5,0.471336,0.241326,0.387453,0.387453,0.275591,0.278905,0.667929,0.407475,23.9375
custom_0354,val_tune,8,zscore,0.5,1.0,0.0,1.0,0.471336,0.241326,0.387453,0.387453,0.275591,0.278905,0.667929,0.407475,23.9375
custom_0579,val_tune,8,zscore,1.0,0.75,0.0,1.0,0.470434,0.235098,0.382983,0.382983,0.267813,0.28765,0.666839,0.407434,23.984375
custom_0403,val_tune,8,zscore,0.75,0.25,0.0,0.75,0.470834,0.237716,0.383787,0.383787,0.2553,0.298998,0.667265,0.407188,23.9375
custom_0201,val_tune,8,zscore,0.25,0.75,0.0,0.25,0.471055,0.242462,0.384053,0.384053,0.282649,0.27524,0.662068,0.406652,24.078125
custom_0279,val_tune,8,zscore,0.5,0.25,0.0,1.0,0.467355,0.235553,0.38272,0.38272,0.249389,0.299445,0.670193,0.406342,23.96875
custom_0528,val_tune,16,zscore,1.0,0.25,0.0,0.75,0.467596,0.239688,0.381657,0.381657,0.260098,0.268095,0.689366,0.405853,23.359375
custom_0404,val_tune,8,zscore,0.75,0.25,0.0,1.0,0.468548,0.236176,0.381442,0.381442,0.248553,0.299268,0.66923,0.405684,23.96875
summac_only,val_tune,8,zscore,0.0,1.0,0.0,0.0,0.467417,0.237725,0.377963,0.377963,0.286863,0.288099,0.641938,0.405633,23.734375
custom_0025,val_tune,8,zscore,0.0,0.25,0.0,0.0,0.467417,0.237725,0.377963,0.377963,0.286863,0.288099,0.641938,0.405633,23.734375
custom_0050,val_tune,8,zscore,0.0,0.5,0.0,0.0,0.467417,0.237725,0.377963,0.377963,0.286863,0.288099,0.641938,0.405633,23.734375
custom_0075,val_tune,8,zscore,0.0,0.75,0.0,0.0,0.467417,0.237725,0.377963,0.377963,0.286863,0.288099,0.641938,0.405633,23.734375
custom_0100,val_tune,8,zscore,0.0,1.0,0.0,0.0,0.467417,0.237725,0.377963,0.377963,0.286863,0.288099,0.641938,0.405633,23.734375
custom_0176,val_tune,8,zscore,0.25,0.5,0.0,0.25,0.472761,0.242366,0.386901,0.386901,0.277152,0.27626,0.662966,0.405459,24.078125
custom_0352,val_tune,8,zscore,0.5,1.0,0.0,0.5,0.472761,0.242366,0.386901,0.386901,0.277152,0.27626,0.662966,0.405459,24.078125
custom_0401,val_tune,16,zscore,0.75,0.25,0.0,0.25,0.462092,0.234569,0.379577,0.379577,0.273003,0.27309,0.67,0.405364,23.453125
custom_0428,val_tune,8,zscore,0.75,0.5,0.0,0.75,0.470143,0.235891,0.383304,0.383304,0.259795,0.287746,0.667047,0.404863,23.859375
custom_0452,val_tune,8,zscore,0.75,0.75,0.0,0.5,0.468772,0.235311,0.383504,0.383504,0.268981,0.278379,0.665952,0.404437,23.921875
custom_0578,val_tune,8,zscore,1.0,0.75,0.0,0.75,0.468772,0.235311,0.383504,0.383504,0.268981,0.278379,0.665952,0.404437,23.921875
custom_0603,val_tune,8,zscore,1.0,1.0,0.0,0.75,0.468772,0.235311,0.383504,0.383504,0.268981,0.278379,0.665952,0.404437,23.921875
custom_0553,val_tune,8,zscore,1.0,0.5,0.0,0.75,0.468295,0.236391,0.382763,0.382763,0.256157,0.290316,0.666532,0.404335,23.90625
custom_0577,val_tune,8,zscore,1.0,0.75,0.0,0.5,0.465647,0.232843,0.383504,0.383504,0.268981,0.278379,0.6648,0.404054,23.921875
custom_0276,val_tune,8,zscore,0.5,0.25,0.0,0.25,0.46517,0.233923,0.382763,0.382763,0.256157,0.290316,0.665381,0.403951,23.90625
custom_0552,val_tune,8,zscore,1.0,0.5,0.0,0.5,0.46517,0.233923,0.382763,0.382763,0.256157,0.290316,0.665381,0.403951,23.90625
custom_0402,val_tune,8,zscore,0.75,0.25,0.0,0.5,0.468295,0.236391,0.382763,0.382763,0.255277,0.289756,0.666652,0.403895,23.90625
custom_0351,val_tune,8,zscore,0.5,1.0,0.0,0.25,0.466736,0.237639,0.384726,0.384726,0.278681,0.271481,0.659931,0.403365,24.09375
custom_0477,val_tune,8,zscore,0.75,1.0,0.0,0.5,0.470049,0.239615,0.385676,0.385676,0.276723,0.267008,0.662487,0.402073,24.03125
custom_0427,val_tune,8,zscore,0.75,0.5,0.0,0.5,0.468481,0.236104,0.383824,0.383824,0.260963,0.278475,0.66616,0.401866,23.796875
custom_0123,val_tune,4,zscore,0.0,1.0,1.0,0.75,0.451133,0.218221,0.366158,0.366158,0.232,0.343298,0.63028,0.401859,24.59375
custom_0061,val_tune,4,zscore,0.0,0.5,0.5,0.25,0.450853,0.218631,0.366905,0.366905,0.232517,0.343209,0.629793,0.40184,24.4375
custom_0066,val_tune,4,zscore,0.0,0.5,0.75,0.25,0.450853,0.218631,0.366905,0.366905,0.232517,0.343209,0.629793,0.40184,24.4375
custom_0092,val_tune,4,zscore,0.0,0.75,0.75,0.5,0.450853,0.218631,0.366905,0.366905,0.232517,0.343209,0.629793,0.40184,24.4375
custom_0097,val_tune,4,zscore,0.0,0.75,1.0,0.5,0.450853,0.218631,0.366905,0.366905,0.232517,0.343209,0.629793,0.40184,24.4375
custom_0122,val_tune,4,zscore,0.0,1.0,1.0,0.5,0.450853,0.218631,0.366905,0.366905,0.232517,0.343209,0.629793,0.40184,24.4375
custom_0067,val_tune,4,zscore,0.0,0.5,0.75,0.5,0.451939,0.219624,0.368877,0.368877,0.231393,0.343262,0.630855,0.401837,24.28125
custom_0098,val_tune,4,zscore,0.0,0.75,1.0,0.75,0.451939,0.219624,0.368877,0.368877,0.231393,0.343262,0.630855,0.401837,24.28125
custom_0031,val_tune,4,zscore,0.0,0.25,0.25,0.25,0.452072,0.219667,0.368957,0.368957,0.231346,0.343231,0.63091,0.401829,24.265625
custom_0062,val_tune,4,zscore,0.0,0.5,0.5,0.5,0.452072,0.219667,0.368957,0.368957,0.231346,0.343231,0.63091,0.401829,24.265625
custom_0093,val_tune,4,zscore,0.0,0.75,0.75,0.75,0.452072,0.219667,0.368957,0.368957,0.231346,0.343231,0.63091,0.401829,24.265625
custom_0124,val_tune,4,zscore,0.0,1.0,1.0,1.0,0.452072,0.219667,0.368957,0.368957,0.231346,0.343231,0.63091,0.401829,24.265625
custom_0401,val_tune,8,zscore,0.75,0.25,0.0,0.25,0.463397,0.232252,0.381957,0.381957,0.254475,0.289128,0.661878,0.401827,23.859375
custom_0091,val_tune,4,zscore,0.0,0.75,0.75,0.25,0.450548,0.218356,0.3666,0.3666,0.232566,0.343209,0.629698,0.401824,24.453125
custom_0096,val_tune,4,zscore,0.0,0.75,1.0,0.25,0.450548,0.218356,0.3666,0.3666,0.232566,0.343209,0.629698,0.401824,24.453125
custom_0121,val_tune,4,zscore,0.0,1.0,1.0,0.25,0.450548,0.218356,0.3666,0.3666,0.232566,0.343209,0.629698,0.401824,24.453125
custom_0326,val_tune,8,zscore,0.5,0.75,0.0,0.25,0.46728,0.238658,0.386033,0.386033,0.277152,0.267018,0.661279,0.401816,24.015625
custom_0094,val_tune,4,zscore,0.0,0.75,0.75,1.0,0.454095,0.220504,0.370165,0.370165,0.230612,0.34325,0.631392,0.401752,24.109375
custom_0036,val_tune,4,zscore,0.0,0.25,0.5,0.25,0.452773,0.221183,0.36947,0.36947,0.228782,0.345497,0.630786,0.401688,24.453125
custom_0072,val_tune,4,zscore,0.0,0.5,1.0,0.5,0.452773,0.221183,0.36947,0.36947,0.228782,0.345497,0.630786,0.401688,24.453125
custom_0071,val_tune,4,zscore,0.0,0.5,1.0,0.25,0.453114,0.221415,0.369788,0.369788,0.229797,0.345354,0.629911,0.401687,24.46875
custom_0476,val_tune,8,zscore,0.75,1.0,0.0,0.25,0.46515,0.236678,0.383713,0.383713,0.276723,0.266977,0.661271,0.401657,23.984375
custom_0249,val_tune,4,zscore,0.25,1.0,1.0,1.0,0.455373,0.222994,0.371578,0.371578,0.229991,0.343791,0.631141,0.401641,24.171875
custom_0248,val_tune,4,zscore,0.25,1.0,1.0,0.75,0.455934,0.222861,0.372199,0.372199,0.229991,0.343803,0.63105,0.401615,24.1875
custom_0527,val_tune,16,zscore,1.0,0.25,0.0,0.5,0.463047,0.238609,0.382668,0.382668,0.260385,0.26711,0.677294,0.401596,23.296875
custom_0247,val_tune,4,zscore,0.25,1.0,1.0,0.5,0.454824,0.221458,0.369307,0.369307,0.230591,0.343707,0.630302,0.401534,24.53125
custom_0223,val_tune,4,zscore,0.25,0.75,1.0,0.75,0.455197,0.222285,0.372381,0.372381,0.227513,0.345387,0.631114,0.401338,24.328125
custom_0218,val_tune,4,zscore,0.25,0.75,0.75,0.75,0.454589,0.222354,0.371282,0.371282,0.229475,0.343662,0.630791,0.40131,24.3125
custom_0222,val_tune,4,zscore,0.25,0.75,1.0,0.5,0.454589,0.222354,0.371282,0.371282,0.229475,0.343662,0.630791,0.40131,24.3125
custom_0246,val_tune,4,zscore,0.25,1.0,1.0,0.25,0.454861,0.220605,0.3685,0.3685,0.230591,0.343473,0.62962,0.401228,24.53125
custom_0056,val_tune,4,zscore,0.0,0.5,0.25,0.25,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0082,val_tune,4,zscore,0.0,0.75,0.25,0.5,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0087,val_tune,4,zscore,0.0,0.75,0.5,0.5,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0107,val_tune,4,zscore,0.0,1.0,0.25,0.5,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0112,val_tune,4,zscore,0.0,1.0,0.5,0.5,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0113,val_tune,4,zscore,0.0,1.0,0.5,0.75,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0117,val_tune,4,zscore,0.0,1.0,0.75,0.5,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0118,val_tune,4,zscore,0.0,1.0,0.75,0.75,0.451662,0.218649,0.366988,0.366988,0.237086,0.33679,0.629743,0.401206,24.421875
custom_0057,val_tune,4,zscore,0.0,0.5,0.25,0.5,0.452882,0.219685,0.369039,0.369039,0.235915,0.336811,0.630861,0.401196,24.25
custom_0088,val_tune,4,zscore,0.0,0.75,0.5,0.75,0.452882,0.219685,0.369039,0.369039,0.235915,0.336811,0.630861,0.401196,24.25
custom_0114,val_tune,4,zscore,0.0,1.0,0.5,1.0,0.452882,0.219685,0.369039,0.369039,0.235915,0.336811,0.630861,0.401196,24.25
custom_0119,val_tune,4,zscore,0.0,1.0,0.75,1.0,0.452882,0.219685,0.369039,0.369039,0.235915,0.336811,0.630861,0.401196,24.25
custom_0081,val_tune,4,zscore,0.0,0.75,0.25,0.25,0.451357,0.218375,0.366683,0.366683,0.237135,0.33679,0.629649,0.401191,24.4375
custom_0086,val_tune,4,zscore,0.0,0.75,0.5,0.25,0.451357,0.218375,0.366683,0.366683,0.237135,0.33679,0.629649,0.401191,24.4375
custom_0106,val_tune,4,zscore,0.0,1.0,0.25,0.25,0.451357,0.218375,0.366683,0.366683,0.237135,0.33679,0.629649,0.401191,24.4375
custom_0111,val_tune,4,zscore,0.0,1.0,0.5,0.25,0.451357,0.218375,0.366683,0.366683,0.237135,0.33679,0.629649,0.401191,24.4375
custom_0116,val_tune,4,zscore,0.0,1.0,0.75,0.25,0.451357,0.218375,0.366683,0.366683,0.237135,0.33679,0.629649,0.401191,24.4375
custom_0526,val_tune,16,zscore,1.0,0.25,0.0,0.25,0.460778,0.235038,0.378749,0.378749,0.260421,0.273431,0.669587,0.401147,23.359375
custom_0089,val_tune,4,zscore,0.0,0.75,0.5,1.0,0.454905,0.220522,0.370247,0.370247,0.235182,0.33683,0.631343,0.401118,24.09375
custom_0244,val_tune,4,zscore,0.25,1.0,0.75,1.0,0.454226,0.22016,0.369704,0.369704,0.235312,0.336819,0.631122,0.401084,24.171875
custom_0063,val_tune,4,zscore,0.0,0.5,0.5,0.75,0.453795,0.220371,0.369984,0.369984,0.223875,0.344568,0.634703,0.401049,24.171875
custom_0099,val_tune,4,zscore,0.0,0.75,1.0,1.0,0.453795,0.220371,0.369984,0.369984,0.223875,0.344568,0.634703,0.401049,24.171875
custom_0217,val_tune,4,zscore,0.25,0.75,0.75,0.5,0.454689,0.221539,0.370538,0.370538,0.229475,0.343159,0.630479,0.401038,24.3125
custom_0221,val_tune,4,zscore,0.25,0.75,1.0,0.25,0.453819,0.220098,0.367756,0.367756,0.230082,0.343464,0.629535,0.401027,24.625
custom_0068,val_tune,4,zscore,0.0,0.5,0.75,0.75,0.4541,0.220303,0.370911,0.370911,0.221907,0.346161,0.634852,0.400973,24.21875
custom_0451,val_tune,8,zscore,0.75,0.75,0.0,0.25,0.462898,0.233676,0.381259,0.381259,0.271681,0.270368,0.660865,0.400971,23.890625
custom_0243,val_tune,4,zscore,0.25,1.0,0.75,0.75,0.454484,0.220027,0.370152,0.370152,0.235305,0.3367,0.630858,0.400954,24.21875
custom_0301,val_tune,8,zscore,0.5,0.5,0.0,0.25,0.466507,0.234037,0.384364,0.384364,0.271345,0.270399,0.661072,0.400939,23.96875
custom_0602,val_tune,8,zscore,1.0,1.0,0.0,0.5,0.466507,0.234037,0.384364,0.384364,0.271345,0.270399,0.661072,0.400939,23.96875
custom_0073,val_tune,4,zscore,0.0,0.5,1.0,0.75,0.456056,0.223155,0.372867,0.372867,0.221155,0.346713,0.634821,0.400897,24.203125
custom_0032,val_tune,4,zscore,0.0,0.25,0.25,0.5,0.454166,0.220439,0.37017,0.37017,0.223084,0.344568,0.635018,0.40089,24.109375
custom_0064,val_tune,4,zscore,0.0,0.5,0.5,1.0,0.454166,0.220439,0.37017,0.37017,0.223084,0.344568,0.635018,0.40089,24.109375
custom_0037,val_tune,4,zscore,0.0,0.25,0.5,0.5,0.454471,0.22037,0.371096,0.371096,0.220702,0.346185,0.635323,0.400737,24.15625
custom_0069,val_tune,4,zscore,0.0,0.5,0.75,1.0,0.454471,0.22037,0.371096,0.371096,0.220702,0.346185,0.635323,0.400737,24.15625
custom_0074,val_tune,4,zscore,0.0,0.5,1.0,1.0,0.454471,0.22037,0.371096,0.371096,0.220702,0.346185,0.635323,0.400737,24.15625
custom_0242,val_tune,4,zscore,0.25,1.0,0.75,0.5,0.453777,0.21781,0.36669,0.36669,0.235913,0.336232,0.62997,0.400705,24.53125
custom_0197,val_tune,4,zscore,0.25,0.5,1.0,0.5,0.454695,0.221585,0.372809,0.372809,0.225204,0.345461,0.631371,0.400679,24.46875
custom_0238,val_tune,4,zscore,0.25,1.0,0.5,0.75,0.454056,0.219939,0.370198,0.370198,0.235305,0.335975,0.630647,0.400642,24.140625
custom_0196,val_tune,4,zscore,0.25,0.5,1.0,0.25,0.455227,0.221238,0.371757,0.371757,0.226482,0.344993,0.630337,0.400604,24.46875
custom_0219,val_tune,4,zscore,0.25,0.75,0.75,1.0,0.455739,0.222734,0.371938,0.371938,0.221679,0.345109,0.634981,0.40059,24.234375
custom_0216,val_tune,4,zscore,0.25,0.75,0.75,0.25,0.453391,0.22001,0.367802,0.367802,0.229868,0.342696,0.629189,0.400584,24.59375
custom_0041,val_tune,4,zscore,0.0,0.25,0.75,0.25,0.451267,0.220327,0.369147,0.369147,0.219319,0.348029,0.634227,0.400525,24.640625
custom_0237,val_tune,4,zscore,0.25,1.0,0.5,0.5,0.455339,0.219337,0.369548,0.369548,0.235652,0.335776,0.630134,0.400521,24.265625
custom_0224,val_tune,4,zscore,0.25,0.75,1.0,1.0,0.456044,0.222666,0.372864,0.372864,0.219711,0.346702,0.63513,0.400514,24.28125
custom_0192,val_tune,4,zscore,0.25,0.5,0.75,0.5,0.455661,0.221344,0.372005,0.372005,0.225718,0.344709,0.631021,0.400483,24.40625
custom_0213,val_tune,4,zscore,0.25,0.75,0.5,0.75,0.453014,0.219432,0.369454,0.369454,0.234796,0.335965,0.630562,0.400441,24.234375
custom_0108,val_tune,4,zscore,0.0,1.0,0.25,0.75,0.452547,0.219092,0.36916,0.36916,0.237086,0.333703,0.630529,0.40044,24.359375
custom_0083,val_tune,4,zscore,0.0,0.75,0.25,0.75,0.453767,0.220129,0.371212,0.371212,0.235915,0.333725,0.631647,0.400429,24.1875
